t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
366.0000,1464.1491,0.0000,0,0.0000,1.0000,0.0000,0.0000
367.0000,1468.4131,0.0000,0,0.0000,1.0000,0.0000,0.0000
368.0000,1472.6770,0.0000,0,0.0000,1.0000,0.0000,0.0000
369.0000,1476.9408,0.0000,0,0.0000,1.0000,0.0000,0.0000
370.0000,1481.2044,1481.2044,1,0.0000,1.0000,0.0000,0.0000
371.0000,1485.4678,0.0000,0,0.0000,1.0000,0.0000,0.0000
372.0000,1489.7311,0.0000,0,0.0000,1.0000,0.0000,0.0000
373.0000,1493.9942,0.0000,0,0.0000,1.0000,0.0000,0.0000
374.0000,1498.2572,0.0000,0,0.0000,1.0000,0.0000,0.0000
375.0000,1502.5200,1502.5200,1,0.0000,1.0000,0.0000,0.0000
376.0000,1506.7825,0.0000,0,0.0000,1.0000,0.0000,0.0000
377.0000,1511.0450,0.0000,0,0.0000,1.0000,0.0000,0.0000
378.0000,1515.3072,0.0000,0,0.0000,1.0000,0.0000,0.0000
379.0000,1519.5693,0.0000,0,0.0000,1.0000,0.0000,0.0000
380.0000,1523.8311,1523.8311,1,0.0000,1.0000,0.0000,0.0000
381.0000,1528.0928,0.0000,0,0.0000,1.0000,0.0000,0.0000
382.0000,1532.3543,0.0000,0,0.0000,1.0000,0.0000,0.0000
383.0000,1536.6155,0.0000,0,0.0000,1.0000,0.0000,0.0000
384.0000,1540.8766,0.0000,0,0.0000,1.0000,0.0000,0.0000
385.0000,1545.1375,1545.1375,1,0.0000,1.0000,0.0000,0.0000
386.0000,1549.3981,0.0000,0,0.0000,1.0000,0.0000,0.0000
387.0000,1553.6586,0.0000,0,0.0000,1.0000,0.0000,0.0000
388.0000,1557.9188,0.0000,0,0.0000,1.0000,0.0000,0.0000
389.0000,1562.1788,0.0000,0,0.0000,1.0000,0.0000,0.0000
390.0000,1566.4386,1566.4386,1,0.0000,1.0000,0.0000,0.0000
391.0000,1570.6982,0.0000,0,0.0000,1.0000,0.0000,0.0000
392.0000,1574.9575,0.0000,0,0.0000,1.0000,0.0000,0.0000
393.0000,1579.2166,0.0000,0,0.0000,1.0000,0.0000,0.0000
394.0000,1583.4755,0.0000,0,0.0000,1.0000,0.0000,0.0000
395.0000,1587.7341,1587.7341,1,0.0000,1.0000,0.0000,0.0000
396.0000,1591.9925,0.0000,0,0.0000,1.0000,0.0000,0.0000
397.0000,1596.2506,0.0000,0,0.0000,1.0000,0.0000,0.0000
398.0000,1600.5085,0.0000,0,0.0000,1.0000,0.0000,0.0000
399.0000,1604.7662,0.0000,0,0.0000,1.0000,0.0000,0.0000
400.0000,1609.0236,1609.0236,1,0.0000,1.0000,0.0000,0.0000
401.0000,1613.2807,0.0000,0,0.0000,1.0000,0.0000,0.0000
402.0000,1617.5376,0.0000,0,0.0000,1.0000,0.0000,0.0000
403.0000,1621.7942,0.0000,0,0.0000,1.0000,0.0000,0.0000
404.0000,1626.0506,0.0000,0,0.0000,1.0000,0.0000,0.0000
405.0000,1630.3067,1630.3067,1,0.0000,1.0000,0.0000,0.0000
406.0000,1634.5625,0.0000,0,0.0000,1.0000,0.0000,0.0000
407.0000,1638.8180,0.0000,0,0.0000,1.0000,0.0000,0.0000
408.0000,1643.0733,0.0000,0,0.0000,1.0000,0.0000,0.0000
409.0000,1647.3282,0.0000,0,0.0000,1.0000,0.0000,0.0000
410.0000,1651.5829,1651.5829,1,0.0000,1.0000,0.0000,0.0000
411.0000,1655.8373,0.0000,0,0.0000,1.0000,0.0000,0.0000
412.0000,1660.0914,0.0000,0,0.0000,1.0000,0.0000,0.0000
413.0000,1664.3453,0.0000,0,0.0000,1.0000,0.0000,0.0000
414.0000,1668.5988,0.0000,0,0.0000,1.0000,0.0000,0.0000
415.0000,1672.8520,1672.8520,1,0.0000,1.0000,0.0000,0.0000
416.0000,1677.1049,0.0000,0,0.0000,1.0000,0.0000,0.0000
417.0000,1681.3576,0.0000,0,0.0000,1.0000,0.0000,0.0000
418.0000,1685.6099,0.0000,0,0.0000,1.0000,0.0000,0.0000
419.0000,1689.8619,0.0000,0,0.0000,1.0000,0.0000,0.0000
420.0000,1694.1136,1694.1136,1,0.0000,1.0000,0.0000,0.0000
421.0000,1698.3649,0.0000,0,0.0000,1.0000,0.0000,0.0000
422.0000,1702.6160,0.0000,0,0.0000,1.0000,0.0000,0.0000
423.0000,1706.8667,0.0000,0,0.0000,1.0000,0.0000,0.0000
424.0000,1711.1171,0.0000,0,0.0000,1.0000,0.0000,0.0000
425.0000,1715.3672,1715.3672,1,0.0000,1.0000,0.0000,0.0000
426.0000,1719.6169,0.0000,0,0.0000,1.0000,0.0000,0.0000
427.0000,1723.8663,0.0000,0,0.0000,1.0000,0.0000,0.0000
428.0000,1728.1154,0.0000,0,0.0000,1.0000,0.0000,0.0000
429.0000,1732.3642,0.0000,0,0.0000,1.0000,0.0000,0.0000
430.0000,1736.6125,1736.6125,1,0.0000,1.0000,0.0000,0.0000
431.0000,1740.8606,0.0000,0,0.0000,1.0000,0.0000,0.0000
432.0000,1745.1083,0.0000,0,0.0000,1.0000,0.0000,0.0000
433.0000,1749.3556,0.0000,0,0.0000,1.0000,0.0000,0.0000
434.0000,1753.6026,0.0000,0,0.0000,1.0000,0.0000,0.0000
435.0000,1757.8493,1757.8493,1,0.0000,1.0000,0.0000,0.0000
436.0000,1762.0956,0.0000,0,0.0000,1.0000,0.0000,0.0000
437.0000,1766.3415,0.0000,0,0.0000,1.0000,0.0000,0.0000
438.0000,1770.5870,0.0000,0,0.0000,1.0000,0.0000,0.0000
439.0000,1774.8322,0.0000,0,0.0000,1.0000,0.0000,0.0000
440.0000,1779.0770,1779.0770,1,0.0000,1.0000,0.0000,0.0000
441.0000,1783.3215,0.0000,0,0.0000,1.0000,0.0000,0.0000
442.0000,1787.5656,0.0000,0,0.0000,1.0000,0.0000,0.0000
443.0000,1791.8092,0.0000,0,0.0000,1.0000,0.0000,0.0000
444.0000,1796.0526,0.0000,0,0.0000,1.0000,0.0000,0.0000
445.0000,1800.2955,1800.2955,1,0.0000,1.0000,0.0000,0.0000
446.0000,1804.5380,0.0000,0,0.0000,1.0000,0.0000,0.0000
447.0000,1808.7802,0.0000,0,0.0000,1.0000,0.0000,0.0000
448.0000,1813.0220,0.0000,0,0.0000,1.0000,0.0000,0.0000
449.0000,1817.2633,0.0000,0,0.0000,1.0000,0.0000,0.0000
450.0000,1821.5043,1821.5043,1,0.0000,1.0000,0.0000,0.0000
451.0000,1825.7449,0.0000,0,0.0000,1.0000,0.0000,0.0000
452.0000,1829.9851,0.0000,0,0.0000,1.0000,0.0000,0.0000
453.0000,1834.2248,0.0000,0,0.0000,1.0000,0.0000,0.0000
454.0000,1838.4642,0.0000,0,0.0000,1.0000,0.0000,0.0000
455.0000,1842.7032,1842.7032,1,0.0000,1.0000,0.0000,0.0000
456.0000,1846.9417,0.0000,0,0.0000,1.0000,0.0000,0.0000
457.0000,1851.1798,0.0000,0,0.0000,1.0000,0.0000,0.0000
458.0000,1855.4176,0.0000,0,0.0000,1.0000,0.0000,0.0000
459.0000,1859.6548,0.0000,0,0.0000,1.0000,0.0000,0.0000
460.0000,1863.8917,1863.8917,1,0.0000,1.0000,0.0000,0.0000
461.0000,1868.1282,0.0000,0,0.0000,1.0000,0.0000,0.0000
462.0000,1872.3642,0.0000,0,0.0000,1.0000,0.0000,0.0000
463.0000,1876.5998,0.0000,0,0.0000,1.0000,0.0000,0.0000
464.0000,1880.8350,0.0000,0,0.0000,1.0000,0.0000,0.0000
465.0000,1885.0697,1885.0697,1,0.0000,1.0000,0.0000,0.0000
466.0000,1889.3040,0.0000,0,0.0000,1.0000,0.0000,0.0000
467.0000,1893.5378,0.0000,0,0.0000,1.0000,0.0000,0.0000
468.0000,1897.7713,0.0000,0,0.0000,1.0000,0.0000,0.0000
469.0000,1902.0042,0.0000,0,0.0000,1.0000,0.0000,0.0000
470.0000,1906.2368,1906.2368,1,0.0000,1.0000,0.0000,0.0000
471.0000,1910.4688,0.0000,0,0.0000,1.0000,0.0000,0.0000
472.0000,1914.7005,0.0000,0,0.0000,1.0000,0.0000,0.0000
473.0000,1918.9316,0.0000,0,0.0000,1.0000,0.0000,0.0000
474.0000,1923.1624,0.0000,0,0.0000,1.0000,0.0000,0.0000
475.0000,1927.3926,1927.3926,1,0.0000,1.0000,0.0000,0.0000
476.0000,1931.6224,0.0000,0,0.0000,1.0000,0.0000,0.0000
477.0000,1935.8518,0.0000,0,0.0000,1.0000,0.0000,0.0000
478.0000,1940.0807,0.0000,0,0.0000,1.0000,0.0000,0.0000
479.0000,1944.3091,0.0000,0,0.0000,1.0000,0.0000,0.0000
