t_min,glucose_true_mg_dl,sensor_mg_dl,sensor_valid,carbs_g_step,iir_u_per_h,exercise_pct,hr_bpm
221.0000,118.6788,0.0000,0,0.0000,0.4541,0.0000,0.0000
222.0000,118.6986,0.0000,0,0.0000,0.4541,0.0000,0.0000
223.0000,118.7180,0.0000,0,0.0000,0.4541,0.0000,0.0000
224.0000,118.7370,0.0000,0,0.0000,0.4541,0.0000,0.0000
225.0000,118.7557,118.7557,1,0.0000,0.4541,0.0000,0.0000
226.0000,118.7741,0.0000,0,0.0000,0.4541,0.0000,0.0000
227.0000,118.7921,0.0000,0,0.0000,0.4541,0.0000,0.0000
228.0000,118.8098,0.0000,0,0.0000,0.4541,0.0000,0.0000
229.0000,118.8271,0.0000,0,0.0000,0.4541,0.0000,0.0000
230.0000,118.8441,118.8441,1,0.0000,0.4541,0.0000,0.0000
231.0000,118.8608,0.0000,0,0.0000,0.4541,0.0000,0.0000
232.0000,118.8772,0.0000,0,0.0000,0.4541,0.0000,0.0000
233.0000,118.8932,0.0000,0,0.0000,0.4541,0.0000,0.0000
234.0000,118.9089,0.0000,0,0.0000,0.4541,0.0000,0.0000
235.0000,118.9243,118.9243,1,0.0000,0.4541,0.0000,0.0000
236.0000,118.9394,0.0000,0,0.0000,0.4541,0.0000,0.0000
237.0000,118.9542,0.0000,0,0.0000,0.4541,0.0000,0.0000
238.0000,118.9686,0.0000,0,0.0000,0.4541,0.0000,0.0000
239.0000,118.9828,0.0000,0,0.0000,0.4541,0.0000,0.0000
240.0000,118.9967,118.9967,1,0.0000,0.4541,0.0000,0.0000
241.0000,119.0103,0.0000,0,0.0000,0.4541,0.0000,0.0000
242.0000,119.0236,0.0000,0,0.0000,0.4541,0.0000,0.0000
243.0000,119.0366,0.0000,0,0.0000,0.4541,0.0000,0.0000
244.0000,119.0493,0.0000,0,0.0000,0.4541,0.0000,0.0000
245.0000,119.0617,119.0617,1,0.0000,0.4541,0.0000,0.0000
246.0000,119.0738,0.0000,0,0.0000,0.4541,0.0000,0.0000
247.0000,119.0857,0.0000,0,0.0000,0.4541,0.0000,0.0000
248.0000,119.0973,0.0000,0,0.0000,0.4541,0.0000,0.0000
249.0000,119.1087,0.0000,0,0.0000,0.4541,0.0000,0.0000
250.0000,119.1197,119.1197,1,0.0000,0.4541,0.0000,0.0000
251.0000,119.1305,0.0000,0,0.0000,0.4541,0.0000,0.0000
252.0000,119.1410,0.0000,0,0.0000,0.4541,0.0000,0.0000
253.0000,119.1513,0.0000,0,0.0000,0.4541,0.0000,0.0000
254.0000,119.1613,0.0000,0,0.0000,0.4541,0.0000,0.0000
255.0000,119.1711,119.1711,1,0.0000,0.4541,0.0000,0.0000
256.0000,119.1806,0.0000,0,0.0000,0.4541,0.0000,0.0000
257.0000,119.1899,0.0000,0,0.0000,0.4541,0.0000,0.0000
258.0000,119.1989,0.0000,0,0.0000,0.4541,0.0000,0.0000
259.0000,119.2077,0.0000,0,0.0000,0.4541,0.0000,0.0000
260.0000,119.2162,119.2162,1,0.0000,0.4541,0.0000,0.0000
261.0000,119.2245,0.0000,0,0.0000,0.4541,0.0000,0.0000
262.0000,119.2326,0.0000,0,0.0000,0.4541,0.0000,0.0000
263.0000,119.2404,0.0000,0,0.0000,0.4541,0.0000,0.0000
264.0000,119.2481,0.0000,0,0.0000,0.4541,0.0000,0.0000
265.0000,119.2554,119.2554,1,0.0000,0.4541,0.0000,0.0000
266.0000,119.2626,0.0000,0,0.0000,0.4541,0.0000,0.0000
267.0000,119.2695,0.0000,0,0.0000,0.4541,0.0000,0.0000
268.0000,119.2762,0.0000,0,0.0000,0.4541,0.0000,0.0000
269.0000,119.2827,0.0000,0,0.0000,0.4541,0.0000,0.0000
270.0000,119.2890,119.2890,1,0.0000,0.4541,0.0000,0.0000
271.0000,119.2951,0.0000,0,0.0000,0.4541,0.0000,0.0000
272.0000,119.3010,0.0000,0,0.0000,0.4541,0.0000,0.0000
273.0000,119.3066,0.0000,0,0.0000,0.4541,0.0000,0.0000
274.0000,119.3121,0.0000,0,0.0000,0.4541,0.0000,0.0000
275.0000,119.3173,119.3173,1,0.0000,0.4541,0.0000,0.0000
276.0000,119.3224,0.0000,0,0.0000,0.4541,0.0000,0.0000
277.0000,119.3272,0.0000,0,0.0000,0.4541,0.0000,0.0000
278.0000,119.3319,0.0000,0,0.0000,0.4541,0.0000,0.0000
279.0000,119.3363,0.0000,0,0.0000,0.4541,0.0000,0.0000
280.0000,119.3406,119.3406,1,0.0000,0.4541,0.0000,0.0000
281.0000,119.3447,0.0000,0,0.0000,0.4541,0.0000,0.0000
282.0000,119.3486,0.0000,0,0.0000,0.4541,0.0000,0.0000
283.0000,119.3523,0.0000,0,0.0000,0.4541,0.0000,0.0000
284.0000,119.3558,0.0000,0,0.0000,0.4541,0.0000,0.0000
285.0000,119.3591,119.3591,1,0.0000,0.4541,0.0000,0.0000
286.0000,119.3623,0.0000,0,0.0000,0.4541,0.0000,0.0000
287.0000,119.3652,0.0000,0,0.0000,0.4541,0.0000,0.0000
288.0000,119.3681,0.0000,0,0.0000,0.4541,0.0000,0.0000
289.0000,119.3707,0.0000,0,0.0000,0.4541,0.0000,0.0000
290.0000,119.3731,119.3731,1,0.0000,0.4541,0.0000,0.0000
291.0000,119.3754,0.0000,0,0.0000,0.4541,0.0000,0.0000
292.0000,119.3776,0.0000,0,0.0000,0.4541,0.0000,0.0000
293.0000,119.3795,0.0000,0,0.0000,0.4541,0.0000,0.0000
294.0000,119.3813,0.0000,0,0.0000,0.4541,0.0000,0.0000
295.0000,119.3829,119.3829,1,0.0000,0.4541,0.0000,0.0000
296.0000,119.3844,0.0000,0,0.0000,0.4541,0.0000,0.0000
297.0000,119.3857,0.0000,0,0.0000,0.4541,0.0000,0.0000
298.0000,119.3869,0.0000,0,0.0000,0.4541,0.0000,0.0000
299.0000,119.3879,0.0000,0,0.0000,0.4541,0.0000,0.0000
300.0000,119.3887,119.3887,1,0.0000,0.4541,0.0000,0.0000
301.0000,119.3894,0.0000,0,0.0000,0.4541,0.0000,0.0000
302.0000,119.3900,0.0000,0,0.0000,0.4541,0.0000,0.0000
303.0000,119.3903,0.0000,0,0.0000,0.4541,0.0000,0.0000
304.0000,119.3906,0.0000,0,0.0000,0.4541,0.0000,0.0000
305.0000,119.3907,119.3907,1,0.0000,0.4541,0.0000,0.0000
306.0000,119.3907,0.0000,0,0.0000,0.4541,0.0000,0.0000
307.0000,119.3905,0.0000,0,0.0000,0.4541,0.0000,0.0000
308.0000,119.3902,0.0000,0,0.0000,0.4541,0.0000,0.0000
309.0000,119.3897,0.0000,0,0.0000,0.4541,0.0000,0.0000
310.0000,119.3891,119.3891,1,0.0000,0.4541,0.0000,0.0000
311.0000,119.3884,0.0000,0,0.0000,0.4541,0.0000,0.0000
312.0000,119.3875,0.0000,0,0.0000,0.4541,0.0000,0.0000
313.0000,119.3865,0.0000,0,0.0000,0.4541,0.0000,0.0000
314.0000,119.3854,0.0000,0,0.0000,0.4541,0.0000,0.0000
315.0000,119.3841,119.3841,1,0.0000,0.4541,0.0000,0.0000
316.0000,119.3827,0.0000,0,0.0000,0.4541,0.0000,0.0000
317.0000,119.3812,0.0000,0,0.0000,0.4541,0.0000,0.0000
318.0000,119.3795,0.0000,0,0.0000,0.4541,0.0000,0.0000
319.0000,119.3778,0.0000,0,0.0000,0.4541,0.0000,0.0000
320.0000,119.3759,119.3759,1,0.0000,0.4541,0.0000,0.0000
321.0000,119.3739,0.0000,0,0.0000,0.4541,0.0000,0.0000
322.0000,119.3718,0.0000,0,0.0000,0.4541,0.0000,0.0000
323.0000,119.3695,0.0000,0,0.0000,0.4541,0.0000,0.0000
324.0000,119.3671,0.0000,0,0.0000,0.4541,0.0000,0.0000
325.0000,119.3647,119.3647,1,0.0000,0.4541,0.0000,0.0000
326.0000,119.3621,0.0000,0,0.0000,0.4541,0.0000,0.0000
327.0000,119.3594,0.0000,0,0.0000,0.4541,0.0000,0.0000
328.0000,119.3565,0.0000,0,0.0000,0.4541,0.0000,0.0000
329.0000,119.3536,0.0000,0,0.0000,0.4541,0.0000,0.0000
330.0000,119.3506,119.3506,1,0.0000,0.4541,0.0000,0.0000
331.0000,119.3474,0.0000,0,0.0000,0.4541,0.0000,0.0000
332.0000,119.3441,0.0000,0,0.0000,0.4541,0.0000,0.0000
333.0000,119.3408,0.0000,0,0.0000,0.4541,0.0000,0.0000
334.0000,119.3373,0.0000,0,0.0000,0.4541,0.0000,0.0000
335.0000,119.3337,119.3337,1,0.0000,0.4541,0.0000,0.0000
336.0000,119.3301,0.0000,0,0.0000,0.4541,0.0000,0.0000
337.0000,119.3263,0.0000,0,0.0000,0.4541,0.0000,0.0000
338.0000,119.3224,0.0000,0,0.0000,0.4541,0.0000,0.0000
339.0000,119.3184,0.0000,0,0.0000,0.4541,0.0000,0.0000
340.0000,119.3144,119.3144,1,0.0000,0.4541,0.0000,0.0000
341.0000,119.3102,0.0000,0,0.0000,0.4541,0.0000,0.0000
342.0000,119.3059,0.0000,0,0.0000,0.4541,0.0000,0.0000
343.0000,119.3016,0.0000,0,0.0000,0.4541,0.0000,0.0000
344.0000,119.2971,0.0000,0,0.0000,0.4541,0.0000,0.0000
345.0000,119.2926,119.2926,1,0.0000,0.4541,0.0000,0.0000
346.0000,119.2879,0.0000,0,0.0000,0.4541,0.0000,0.0000
347.0000,119.2832,0.0000,0,0.0000,0.4541,0.0000,0.0000
348.0000,119.2784,0.0000,0,0.0000,0.4541,0.0000,0.0000
349.0000,119.2735,0.0000,0,0.0000,0.4541,0.0000,0.0000
350.0000,119.2685,119.2685,1,0.0000,0.4541,0.0000,0.0000
351.0000,119.2634,0.0000,0,0.0000,0.4541,0.0000,0.0000
352.0000,119.2582,0.0000,0,0.0000,0.4541,0.0000,0.0000
353.0000,119.2530,0.0000,0,0.0000,0.4541,0.0000,0.0000
354.0000,119.2476,0.0000,0,0.0000,0.4541,0.0000,0.0000
355.0000,119.2422,119.2422,1,0.0000,0.4541,0.0000,0.0000
356.0000,119.2367,0.0000,0,0.0000,0.4541,0.0000,0.0000
357.0000,119.2311,0.0000,0,0.0000,0.4541,0.0000,0.0000
358.0000,119.2255,0.0000,0,0.0000,0.4541,0.0000,0.0000
359.0000,119.2197,0.0000,0,0.0000,0.4541,0.0000,0.0000
360.0000,119.2139,119.2139,1,0.0000,0.4541,0.0000,0.0000
361.0000,119.2080,0.0000,0,0.0000,0.4541,0.0000,0.0000
362.0000,119.2021,0.0000,0,0.0000,0.4541,0.0000,0.0000
363.0000,119.1960,0.0000,0,0.0000,0.4541,0.0000,0.0000
364.0000,119.1899,0.0000,0,0.0000,0.4541,0.0000,0.0000
365.0000,119.1837,119.1837,1,0.0000,0.4541,0.0000,0.0000
366.0000,119.1774,0.0000,0,0.0000,0.4541,0.0000,0.0000
367.0000,119.1711,0.0000,0,0.0000,0.4541,0.0000,0.0000
368.0000,119.1647,0.0000,0,0.0000,0.4541,0.0000,0.0000
